  BL.Depth     BL.VSH    BL.VSST   BL.PHI_e   BL.PHI_c  BL.PHI_U1 
  1120.368 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1120.521 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1120.673 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1120.826 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1120.978 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1121.130 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1121.283 	      0.400 	      0.400 	      0.220 	      0.080 	      0.130 	 
  1121.435 	      0.400 	      0.400 	      0.220 	      0.080 	      0.130 	 
  1121.588 	      0.400 	      0.400 	      0.220 	      0.080 	      0.130 	 
  1121.740 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1121.892 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1122.045 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1122.197 	      0.760 	      0.080 	      0.180 	      0.160 	      0.020 	 
  1122.350 	      0.760 	      0.080 	      0.180 	      0.160 	      0.020 	 
  1122.502 	      0.760 	      0.080 	      0.180 	      0.160 	      0.020 	 
  1122.654 	      0.760 	      0.080 	      0.180 	      0.160 	      0.020 	 
  1122.807 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1122.959 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1123.112 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1123.264 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1123.416 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1123.569 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1123.721 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1123.874 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1124.026 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1124.178 	      0.130 	      0.620 	      0.250 	      0.040 	      0.210 	 
  1124.331 	      0.130 	      0.620 	      0.250 	      0.040 	      0.210 	 
  1124.483 	      0.130 	      0.620 	      0.250 	      0.040 	      0.210 	 
  1124.636 	      0.130 	      0.620 	      0.250 	      0.040 	      0.210 	 
  1124.788 	      0.130 	      0.620 	      0.250 	      0.040 	      0.210 	 
  1124.940 	      0.130 	      0.620 	      0.250 	      0.040 	      0.210 	 
  1125.093 	      0.130 	      0.620 	      0.250 	      0.040 	      0.210 	 
  1125.245 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1125.398 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1125.550 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1125.702 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1125.855 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1126.007 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1126.160 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1126.312 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1126.464 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1126.617 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1126.769 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1126.922 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1127.074 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1127.226 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1127.379 	      0.180 	      0.570 	      0.240 	      0.060 	      0.180 	 
  1127.531 	      0.180 	      0.570 	      0.240 	      0.060 	      0.180 	 
  1127.684 	      0.180 	      0.570 	      0.240 	      0.060 	      0.180 	 
  1127.836 	      0.180 	      0.570 	      0.240 	      0.060 	      0.180 	 
  1127.988 	      0.180 	      0.570 	      0.240 	      0.060 	      0.180 	 
  1128.141 	      0.180 	      0.570 	      0.240 	      0.060 	      0.180 	 
  1128.293 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1128.446 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1128.598 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1128.750 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1128.903 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1129.055 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1129.208 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1129.360 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1129.512 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1129.665 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1129.817 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1129.970 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1130.122 	      0.350 	      0.420 	      0.230 	      0.090 	      0.140 	 
  1130.274 	      0.350 	      0.420 	      0.230 	      0.090 	      0.140 	 
  1130.427 	      0.350 	      0.420 	      0.230 	      0.090 	      0.140 	 
  1130.579 	      0.350 	      0.420 	      0.230 	      0.090 	      0.140 	 
  1130.732 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1130.884 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1131.036 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1131.189 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1131.341 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1131.494 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1131.646 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1131.798 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1131.951 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1132.103 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1132.256 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1132.408 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1132.560 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1132.713 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1132.865 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1133.018 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1133.170 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1133.322 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1133.475 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1133.627 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1133.780 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1133.932 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1134.084 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1134.237 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1134.389 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1134.542 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1134.694 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1134.846 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1134.999 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1135.151 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1135.304 	      0.180 	      0.590 	      0.240 	      0.050 	      0.200 	 
  1135.456 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1135.608 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1135.761 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1135.913 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1136.066 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1136.218 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1136.370 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1136.523 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1136.675 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1136.828 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1136.980 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1137.132 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1137.285 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1137.437 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1137.590 	      0.210 	      0.550 	      0.240 	      0.050 	      0.180 	 
  1137.742 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1137.894 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1138.047 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1138.199 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1138.352 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1138.504 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1138.656 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1138.809 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1138.961 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1139.114 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1139.266 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1139.418 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1139.571 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1139.723 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1139.876 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1140.028 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1140.180 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1140.333 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1140.485 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1140.638 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1140.790 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1140.942 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1141.095 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1141.247 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1141.400 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1141.552 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1141.704 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1141.857 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1142.009 	      0.100 	      0.650 	      0.250 	      0.030 	      0.220 	 
  1142.162 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1142.314 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1142.466 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1142.619 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1142.771 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1142.924 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1143.076 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1143.228 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1143.381 	      0.340 	      0.450 	      0.220 	      0.070 	      0.150 	 
  1143.533 	      0.340 	      0.450 	      0.220 	      0.070 	      0.150 	 
  1143.686 	      0.340 	      0.450 	      0.220 	      0.070 	      0.150 	 
  1143.838 	      0.340 	      0.450 	      0.220 	      0.070 	      0.150 	 
  1143.990 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1144.143 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1144.295 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1144.448 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1144.600 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1144.752 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1144.905 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1145.057 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1145.210 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1145.362 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1145.514 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1145.667 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1145.819 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1145.972 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1146.124 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1146.276 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1146.429 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1146.581 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1146.734 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1146.886 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1147.038 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1147.191 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1147.343 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1147.496 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1147.648 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1147.800 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1147.953 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1148.562 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1148.715 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1148.867 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1149.020 	      0.200 	      0.570 	      0.240 	      0.050 	      0.190 	 
  1149.172 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1149.324 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1149.477 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1149.629 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1149.782 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1149.934 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1150.086 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1150.239 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1150.391 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1150.544 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1150.696 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1150.848 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1151.001 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1151.153 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1151.306 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1151.458 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1151.610 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1151.763 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1151.915 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1152.068 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1152.220 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1152.372 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1152.525 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1152.677 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1152.830 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1152.982 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1153.134 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1153.287 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1153.439 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1153.592 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1153.744 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1153.896 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1154.049 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1154.201 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1154.354 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1154.506 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1154.658 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1154.811 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1154.963 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1155.116 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1155.268 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1155.420 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1155.573 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1155.725 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1155.878 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1156.030 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1156.182 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1156.335 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1156.487 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1156.640 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1156.792 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1156.944 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1157.097 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1157.249 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1157.402 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1157.554 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1157.706 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1157.859 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1158.011 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1158.164 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1158.316 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1158.468 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1158.621 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1158.773 	      0.000 	      0.740 	      0.260 	      0.000 	      0.260 	 
  1158.926 	      0.370 	      0.430 	      0.220 	      0.080 	      0.140 	 
  1159.078 	      0.370 	      0.430 	      0.220 	      0.080 	      0.140 	 
  1159.230 	      0.370 	      0.430 	      0.220 	      0.080 	      0.140 	 
  1159.383 	      0.370 	      0.430 	      0.220 	      0.080 	      0.140 	 
  1159.535 	      0.370 	      0.430 	      0.220 	      0.080 	      0.140 	 
  1159.688 	      0.370 	      0.430 	      0.220 	      0.080 	      0.140 	 
  1159.840 	      0.370 	      0.430 	      0.220 	      0.080 	      0.140 	 
  1159.992 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1160.145 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1160.297 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1160.450 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1160.602 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1160.754 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1160.907 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1161.059 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1161.212 	      0.940 	      0.000 	      0.160 	      0.160 	      0.000 	 
  1161.364 	      0.940 	      0.000 	      0.160 	      0.160 	      0.000 	 
  1161.516 	      0.940 	      0.000 	      0.160 	      0.160 	      0.000 	 
  1161.669 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1161.821 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1161.974 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1162.126 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1162.278 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1162.431 	      1.000 	      0.000 	      0.150 	      0.150 	      0.000 	 
  1162.583 	      0.550 	      0.270 	      0.200 	      0.120 	      0.080 	 
  1162.736 	      0.550 	      0.270 	      0.200 	      0.120 	      0.080 	 
  1162.888 	      0.550 	      0.270 	      0.200 	      0.120 	      0.080 	 
